seqnames,start,end,width,strand,score,gene,peak,zscore,pvalue,p_adjusted
chr1,156338478,156705816,367339,*,0.0984822813144977,CRABP2,chr1-156338025-156338931,1.78005069542435,0.0375338322418518,0.0425054342579167
chr1,156660258,156677397,17140,*,0.252829857846274,NES,chr1-156659809-156660707,2.51567155292115,0.00594029209777822,0.0127704362440867
chr1,156660258,156705816,45559,*,0.105423302290516,CRABP2,chr1-156659809-156660707,1.96829847401859,0.0245168527182928,0.032793415758005
chr1,156661997,156705816,43820,*,0.0932326803155174,CRABP2,chr1-156661655-156662338,1.82539458612602,0.0339707528506568,0.0402361118769665
chr1,156677397,156816839,139443,*,-0.0903840721635036,NES,chr1-156816381-156817296,-2.41865945562785,0.00778890817158129,0.0153884959052434
chr1,156689700,156705816,16117,*,0.118510806824916,CRABP2,chr1-156689255-156690145,2.46683547654993,0.00681564863040838,0.0140633029175963
chr1,156781694,157045370,263677,*,0.111158946372563,ARHGEF11,chr1-156781212-156782175,1.66988527827572,0.0474710317907108,0.0484353185135014
chr1,156816839,157045370,228532,*,-0.0936016231369755,ARHGEF11,chr1-156816381-156817296,-3.08940627337214,0.00100278487938879,0.00342210098259927
chr1,157176808,157552520,375713,*,0.170776478595024,FCRL5,chr1-157176353-157177262,5.34137801074141,4.61213401189491e-08,1.12891929976433e-06
chr1,157505688,157552520,46833,*,0.126907543312077,FCRL5,chr1-157505237-157506139,5.65218653009395,7.9209767728715e-09,2.67097552439066e-07
chr1,157510913,157552520,41608,*,0.185847422785236,FCRL5,chr1-157510464-157511362,6.03105672339125,8.14454976331056e-10,3.57027445078941e-08
chr1,157524278,157552520,28243,*,0.250590709872598,FCRL5,chr1-157523839-157524716,12.809414166771,7.26134159858582e-38,1.75070945941904e-34
chr1,157552520,157806906,254387,*,0.140970043208819,FCRL5,chr1-157806431-157807380,6.25094848141513,2.03983723172695e-10,1.04639309908376e-08
chr1,157820105,157898319,78215,*,0.14498589381403,FCRL1,chr1-157897887-157898750,2.08855384120847,0.0183739519814706,0.0271776676241262
chr1,158831317,159077045,245729,*,0.0758134420520558,MNDA,chr1-159076572-159077518,1.74249973727239,0.0407105186961042,0.0445643861867456
chr1,158831317,159084860,253544,*,0.0971734253925804,MNDA,chr1-159084401-159085318,2.28211841303102,0.0112411750937564,0.0197900497634514
chr1,159826647,159826750,104,*,0.113241978041061,SLAMF8,chr1-159826260-159827034,2.04591855079069,0.0203821924316488,0.0292501785014827
chr1,159826750,159954253,127504,*,0.116500798029573,SLAMF8,chr1-159953803-159954702,2.40015701620259,0.00819402028296173,0.0159366086559313
chr1,160739057,160743445,4389,*,0.0512287748042856,SLAMF7,chr1-160743141-160743749,2.2158020357622,0.0133525314928117,0.0221485747706702
chr1,160739057,160756483,17427,*,0.0528494439421009,SLAMF7,chr1-160756029-160756936,2.2725783438124,0.0115258009531357,0.0200858012996098
chr1,160739057,160782393,43337,*,0.067622972743165,SLAMF7,chr1-160781939-160782846,2.18549033000588,0.0144264571003831,0.0233594278502509
chr1,160739057,161068457,329401,*,0.0912272753337364,SLAMF7,chr1-161068030-161068883,2.66316597145646,0.00387046114839888,0.00942594124120172
chr1,160790406,161215234,424829,*,0.129982434520437,FCER1G,chr1-160790028-160790783,2.69164830850024,0.00355499389608964,0.00885443211102491
chr1,161118082,161215234,97153,*,0.0622506901033128,FCER1G,chr1-161117629-161118534,1.83404118969195,0.0333239400763358,0.0397545866026945
chr1,161198855,161199056,202,*,0.173051686333561,ADAMTS4,chr1-161198395-161199314,1.7487970729979,0.0401630514723172,0.0441555481531038
chr1,161199056,161594708,395653,*,0.101316170470744,ADAMTS4,chr1-161594404-161595011,1.65162650429529,0.0493053567666468,0.0495210227720831
chr1,161215234,161217451,2218,*,0.110748256293307,FCER1G,chr1-161216988-161217914,1.99322180148498,0.0231185824131728,0.0314820119729792
chr1,161215234,161359483,144250,*,0.0587579051790866,FCER1G,chr1-161359042-161359924,3.21533908015143,0.000651452607152888,0.00245419536856519
chr1,161215234,161390120,174887,*,0.0641349307552378,FCER1G,chr1-161389660-161390580,2.15181695847858,0.0157058868251918,0.024612865216469
chr1,161217451,161505430,287980,*,0.114579829918638,FCGR2A,chr1-161216988-161217914,2.24559832578813,0.0123648739128464,0.0211956708168308
chr1,161217451,161550737,333287,*,0.161980662914421,FCGR3A,chr1-161216988-161217914,2.79892022262818,0.00256369018758862,0.00694500791266983
chr1,161359483,161505430,145948,*,0.104112819153825,FCGR2A,chr1-161359042-161359924,2.96557008632668,0.00151061248463646,0.00466635067323319
chr1,161359483,161550737,191255,*,0.0689824665712714,FCGR3A,chr1-161359042-161359924,2.57445075928785,0.00501996882205718,0.0112902470428917
chr1,161382608,161550737,168130,*,0.0612544994955437,FCGR3A,chr1-161382091-161383124,2.59572065667722,0.00471963860063588,0.0108526930530597
chr1,161390120,161505430,115311,*,0.14193359604858,FCGR2A,chr1-161389660-161390580,2.6716580367368,0.00377387609992549,0.00924428452977132
chr1,161390120,161550737,160618,*,0.0805168457350137,FCGR3A,chr1-161389660-161390580,2.51763188265028,0.00590733645978929,0.0127165966112071
chr1,161499921,161706972,207052,*,0.151197985478696,FCRLA,chr1-161499504-161500337,2.7458386330082,0.00301782212942162,0.00787595345920012
chr1,161505430,161530946,25517,*,0.106379785213334,FCGR2A,chr1-161530566-161531326,1.73354455513373,0.0414994627274971,0.0449989676797821
chr1,161505430,161532988,27559,*,0.106830459516979,FCGR2A,chr1-161532569-161533407,1.91111284169593,0.0279950406101511,0.0357261217591553
chr1,161505430,161727110,221681,*,0.120158137771012,FCGR2A,chr1-161726667-161727553,1.90154708312212,0.028615195787519,0.0363016243323906
chr1,161505430,161962569,457140,*,0.0585769372743936,FCGR2A,chr1-161962118-161963019,1.96790269879349,0.024539617119453,0.0328095991741996
chr1,161505430,162003911,498482,*,0.12396432355914,FCGR2A,chr1-162003508-162004314,2.61213680465026,0.00449891202596529,0.0104952848520584
chr1,161550737,162003911,453175,*,0.164621977850376,FCGR3A,chr1-162003508-162004314,2.75061116920246,0.00297421019790324,0.00779437042080947
chr1,161706972,161727110,20139,*,0.116195144944549,FCRLA,chr1-161726667-161727553,1.75486282220662,0.0396413873695314,0.0439225114650461
chr1,161706972,161750000,43029,*,0.156820518845091,FCRLA,chr1-161749554-161750445,3.06840174930535,0.00107603541124749,0.00360823557234729
chr1,163048226,163266576,218351,*,0.0515509495285017,NUF2,chr1-163047775-163048677,2.14503761889848,0.0159749196648218,0.024896917460818
chr1,166166969,166167119,151,*,0.098732981221471,FAM78B,chr1-166166659-166167579,1.65432960332081,0.049030280621156,0.0494094071379758
chr1,167553767,167553772,6,*,0.116188467174621,CREG1,chr1-167553324-167554219,2.24526726891165,0.0123754899675977,0.0212036555811099
chr1,167553767,167601639,47873,*,0.129385339486995,CREG1,chr1-167601189-167602089,2.13337467234302,0.0164470015248821,0.025378381232954
chr1,167553767,167617674,63908,*,0.134872840512275,CREG1,chr1-167617210-167618137,2.01474286920724,0.021965798955364,0.0306656289990635
chr1,167553767,167681796,128030,*,0.129198747458675,CREG1,chr1-167681310-167682281,2.48243275305352,0.00652443474554578,0.0136548716766588
chr1,168510494,168543997,33504,*,0.137025130751152,XCL2,chr1-168510084-168510903,8.56079557896623,5.60456502968414e-18,9.65186163326319e-16
chr1,168510494,168576473,65980,*,0.153054131002606,XCL1,chr1-168510084-168510903,9.99295934962474,8.18112501941827e-24,2.62995898957566e-21
chr1,168520480,168543997,23518,*,0.0967229515625499,XCL2,chr1-168520026-168520933,6.1808722354286,3.18741972510467e-10,1.58450906334585e-08
chr1,168673030,169105697,432668,*,0.109320471059037,ATP1B1,chr1-168672628-168673432,2.8046275364418,0.00251873770073957,0.00685017100562109
chr1,168677016,169105697,428682,*,0.0785467432953203,ATP1B1,chr1-168676680-168677351,1.87754711219077,0.0302215733054458,0.037510534486193
chr1,169485979,169486003,25,*,0.250304544671528,SLC19A2,chr1-169485531-169486426,3.45691176123117,0.000273201866607355,0.00125345328333079
chr1,169586588,169659097,72510,*,0.0616561467578146,F5,chr1-169658674-169659520,3.6210285019458,0.000146717091263642,0.00076982569540074
chr1,170935471,171314063,378593,*,0.053500602110648,MROH9,chr1-171313608-171314518,5.20268371255907,9.82155096353003e-08,2.09555392682043e-06
chr1,171817986,171841498,23513,*,0.0795329358658827,DNM3,chr1-171817587-171818384,1.77623718195771,0.0378469160950637,0.0426556331291459
chr1,171841498,171899135,57638,*,0.133425075744425,DNM3,chr1-171898688-171899581,2.2320980412578,0.0128042419358842,0.0216410987083188
chr1,173603094,174064048,460955,*,0.0677633760833541,SLC9C2,chr1-174063642-174064453,2.28593664850407,0.011128982517629,0.0196931940183512
chr1,178094141,178126805,32665,*,0.133372617045499,RASAL2,chr1-178126389-178127221,2.26495694015252,0.0117576610216227,0.0203720594488913
chr1,178094141,178262192,168052,*,0.115544119483662,RASAL2,chr1-178261800-178262583,1.81238841009933,0.0349631011942106,0.0408807162847923
chr1,178262192,178725147,462956,*,0.0709848994319671,RALGPS2,chr1-178261800-178262583,2.6091469412308,0.00453841283386007,0.0105669853620827
chr1,178542857,178725147,182291,*,0.103138043508185,RALGPS2,chr1-178542396-178543317,2.12333141205566,0.0168630451139914,0.0257953291508259
chr1,178581488,178725147,143660,*,0.118602462256176,RALGPS2,chr1-178581019-178581956,3.16421675051695,0.000777504705055201,0.00282101406153211
chr1,178608849,178725147,116299,*,0.0937821176080671,RALGPS2,chr1-178608482-178609215,2.71299796473865,0.00333387580471788,0.00846994158606409
chr1,178651244,178725147,73904,*,0.0746689917931715,RALGPS2,chr1-178650815-178651673,2.27364743588649,0.011493596472321,0.0200566466905775
chr1,178725147,178725195,49,*,0.107330757461481,RALGPS2,chr1-178724715-178725674,1.90880396570292,0.0281436925508736,0.0358638703700615
chr1,178725147,178726513,1367,*,0.121765826609122,RALGPS2,chr1-178726114-178726912,3.72674987447336,9.69823861731732e-05,0.000559388835080192
chr1,178725147,179026008,300862,*,0.108965493351097,RALGPS2,chr1-179025563-179026452,1.8909587247377,0.0293149271305271,0.0368596032916301
chr1,178725147,179082029,356883,*,0.125867578676866,RALGPS2,chr1-179081580-179082478,2.63756403242373,0.00417519294581128,0.00998649820669743
chr1,178725147,179143134,417988,*,0.0723809190523138,RALGPS2,chr1-179142719-179143549,3.01444394083562,0.00128725392046016,0.00412434445478996
chr1,179082029,179229684,147656,*,0.0984328016140363,ABL2,chr1-179081580-179082478,1.84247472439255,0.0327028701846923,0.0393579462909715
chr1,179143134,179229684,86551,*,0.0769165421906713,ABL2,chr1-179142719-179143549,3.19723013774878,0.000693770877668026,0.00258129874391607
chr1,179229684,179365921,136238,*,0.0859886691229394,ABL2,chr1-179365461-179366380,1.99156072347196,0.023209638204741,0.0315614425897522
chr1,182120953,182314061,193109,*,0.0850875978238789,LINC01344,chr1-182120507-182121398,4.96973851438788,3.35216268305934e-07,5.63210050791364e-06
chr1,182144361,182392206,247846,*,0.226991830234316,GLUL,chr1-182143907-182144814,4.74622169435124,1.03625776036301e-06,1.43175785686831e-05
chr1,182149509,182392206,242698,*,0.15229175021805,GLUL,chr1-182149013-182150005,3.10026938759569,0.000966723540057213,0.00333443555805142
chr1,182314061,182615058,300998,*,0.0578206420929057,LINC01344,chr1-182614607-182615508,2.53795282267468,0.00557515071970519,0.012209804402872
chr1,182391820,182392206,387,*,0.247418198167018,GLUL,chr1-182391380-182392260,7.58104697950194,1.71388720080139e-14,2.01569855664983e-12
chr1,182391820,182789293,397474,*,0.239502650556326,NPL,chr1-182391380-182392260,7.2325700154092,2.36969077476074e-13,2.28532978317926e-11
chr1,182392206,182394324,2119,*,0.216371937135663,GLUL,chr1-182393912-182394735,5.70565586832609,5.79479722142923e-09,2.03959943078334e-07
chr1,182392206,182795022,402817,*,0.0661616866727712,GLUL,chr1-182794585-182795459,1.69892084228426,0.0446670496819168,0.0468933286539821
chr1,182394324,182789293,394970,*,0.238181354923506,NPL,chr1-182393912-182394735,5.67575748327457,6.90381404349858e-09,2.36100647643618e-07
chr1,182789293,183280084,490792,*,0.150266457516195,NPL,chr1-183279694-183280473,2.40557257224345,0.00807357223410354,0.0157642079969562
chr1,182795022,183023460,228439,*,0.172423690185951,LAMC1,chr1-182794585-182795459,1.68459518823061,0.0460333501754405,0.0476199954966287
chr1,183023460,183090531,67072,*,0.158856284192783,LAMC1,chr1-183090090-183090972,1.80103796145489,0.0358484484110443,0.0413624835962303
chr1,183023460,183404643,381184,*,0.135054138766415,LAMC1,chr1-183404217-183405069,2.10938406272065,0.0174557220091511,0.026323879312504
chr1,183280084,183590876,310793,*,0.178559540778141,NCF2,chr1-183279694-183280473,3.66746560146793,0.0001224832465378,0.000672721556304574
chr1,183280084,183636085,356002,*,0.238028604731548,RGL1,chr1-183279694-183280473,4.38407485073155,5.82398608307269e-06,5.87515918254738e-05
chr1,183364187,183590876,226690,*,0.0588496422559703,NCF2,chr1-183363745-183364628,3.8366207196577,6.23694462704211e-05,0.00039728595761687
chr1,183364187,183636085,271899,*,0.193888966256862,RGL1,chr1-183363745-183364628,6.05379426119581,7.07366388469681e-10,3.12928506899156e-08
chr1,183568751,183590876,22126,*,0.156496100405507,NCF2,chr1-183568310-183569191,3.17721389804349,0.000743486611507448,0.00271803824161404
chr1,183568751,183636085,67335,*,0.174376595334024,RGL1,chr1-183568310-183569191,2.81519230059407,0.00243740271391625,0.00667792948096828
chr1,183590779,183590876,98,*,0.0960225822582288,NCF2,chr1-183590340-183591218,2.18323272623825,0.0145093379371766,0.0234306857110066
chr1,183635890,183636085,196,*,0.106855929427081,RGL1,chr1-183635436-183636344,1.67304598870313,0.0471591214953453,0.0482702788899501
chr1,184199328,184387058,187731,*,0.11321696968096,C1orf21,chr1-184198918-184199738,1.75567030422643,0.0395723600778709,0.0438661885736767
chr1,184387058,184615406,228349,*,0.189532824797348,C1orf21,chr1-184614954-184615857,2.01996844417196,0.0216933304179155,0.0304438996726393
chr1,184387058,184821085,434028,*,0.117972072092799,C1orf21,chr1-184820613-184821556,1.69849139112468,0.0447075280725133,0.0468933286539821
chr1,185410220,185734551,324332,*,0.233259028299468,HMCN1,chr1-185409780-185410660,2.42430386870538,0.00766888285380136,0.0152344210402658
chr1,186828953,186849442,20490,*,0.0902044115444123,PLA2G4A,chr1-186849038-186849846,2.70002320116798,0.00346673203275425,0.00870655305309428
chr1,192158457,192477231,318775,*,0.0854726180841179,RGS18,chr1-192476841-192477621,4.00386071841653,3.11585313453705e-05,0.000227646118405116
chr1,192158457,192512651,354195,*,0.0883503702266505,RGS18,chr1-192512189-192513112,4.22807842628289,1.17847820885198e-05,0.000107829638009189
chr1,192158457,192531359,372903,*,0.0630710122061591,RGS18,chr1-192530945-192531773,4.22026077274151,1.22009941795151e-05,0.000110381226892348
chr1,192158457,192575678,417222,*,0.118380738390064,RGS18,chr1-192575234-192576122,6.58994275245169,2.19998099945306e-11,1.47337616380037e-09
chr1,192158457,192580730,422274,*,0.126296850491015,RGS18,chr1-192580310-192581149,5.60964040986011,1.01373722350797e-08,3.3481101998325e-07
chr1,192158457,192582001,423545,*,0.108395955920981,RGS18,chr1-192581612-192582390,4.10051950912099,2.06111840206744e-05,0.000167318399575239
chr1,192158457,192609263,450807,*,0.0530239861370758,RGS18,chr1-192608828-192609697,3.07304240533836,0.00105944187869517,0.00356747816974031
chr1,192477231,192809039,331809,*,0.108029575848277,RGS2,chr1-192476841-192477621,4.04921553098478,2.56948005992528e-05,0.000196667188078725
chr1,192531359,192809039,277681,*,0.0836639022596629,RGS2,chr1-192530945-192531773,3.2387598604319,0.000600253022411607,0.00230631081599105
chr1,192545151,192809039,263889,*,0.088420466631629,RGS2,chr1-192544730-192545572,3.5652081812768,0.000181783744046663,0.000906474884997939
chr1,192580730,192636138,55409,*,0.067745128960627,RGS13,chr1-192580310-192581149,10.3754073217864,1.60420600023333e-25,8.5949792590279e-23
chr1,192580730,192809039,228310,*,0.120418813119575,RGS2,chr1-192580310-192581149,5.02433416369364,2.52591051915415e-07,4.4241851719412e-06
chr1,192582001,192809039,227039,*,0.058042263232814,RGS2,chr1-192581612-192582390,2.03568965942498,0.0208907640503943,0.0296971876858978
chr1,192636138,192805956,169819,*,0.0880404709291988,RGS13,chr1-192805541-192806370,10.3589927045736,1.90476319425258e-25,9.18476812268592e-23
chr1,192808916,192809039,124,*,0.110774765798392,RGS2,chr1-192808472-192809360,3.98448316783632,3.38135751038081e-05,0.000243356804702332
chr1,197146694,197146731,38,*,0.0737017050472864,ASPM,chr1-197146287-197147174,2.59462176594162,0.00473475320533729,0.0108718952172078
chr1,200410065,200620734,210670,*,0.0608060590066722,KIF14,chr1-200409634-200410496,1.85915126479313,0.0315028502518475,0.0384768854899717
chr1,200620734,200620815,82,*,0.0661075983895641,KIF14,chr1-200620371-200621259,2.65609773710729,0.00395253498587389,0.00958226430461735
chr1,200620734,200905959,285226,*,0.0668242275557576,KIF14,chr1-200905502-200906415,2.88026745306097,0.00198668975109165,0.00577173344195088
chr1,201254807,201622885,368079,*,0.0868429582556054,NAV1,chr1-201254306-201255307,1.8685490105714,0.0308427926997391,0.0380294035821843
chr1,201277469,201622885,345417,*,0.0977890573836997,NAV1,chr1-201277041-201277896,2.35515592037085,0.00925746750713276,0.0172153907903564
chr1,201335366,201622885,287520,*,0.0964008354179459,NAV1,chr1-201334914-201335818,1.73800304048306,0.0411051390159116,0.0448317032055688
chr1,201448292,201622885,174594,*,0.122985918106618,NAV1,chr1-201447827-201448757,2.58518028602132,0.00486640453972711,0.0110844604112254
chr1,201449335,201622885,173551,*,0.160041287005831,NAV1,chr1-201448973-201449696,3.65678630394153,0.000127698561761642,0.000692646192142449
chr1,201489521,201622885,133365,*,0.133440414131594,NAV1,chr1-201489062-201489979,2.59000654530925,0.00479870535589257,0.0109753630818538
chr1,201496084,201622885,126802,*,0.0969163745833661,NAV1,chr1-201495623-201496545,2.04111195609244,0.0206198501256776,0.029466172888197
